LinkIndec,Region Macro,Region Micro,Provincia,Partido,Localidad,Conectividad,Accesos (Conec),Latitud,Longitud
14119070,SIN CLASIFICAR,,CORDOBA,Río Segundo,Costasacate,ADSL,126,-31.4449751,-64.2161294
14119070,SIN CLASIFICAR,,CORDOBA,Río Segundo,Costasacate,FIBRA OPTICA,153,-31.4449751,-64.2161294
14119070,SIN CLASIFICAR,,CORDOBA,Río Segundo,Costasacate,SATELITAL,2,-31.4449751,-64.2161294
14119070,SIN CLASIFICAR,,CORDOBA,Río Segundo,Costasacate,WIRELESS,12,-31.4449751,-64.2161294
14119080,SIN CLASIFICAR,,CORDOBA,Río Segundo,Impira,SATELITAL,1,-31.7984332,-63.6500989
14119090,SIN CLASIFICAR,,CORDOBA,Río Segundo,Laguna Larga,ADSL,428,-31.7757039,-63.800346
14119090,SIN CLASIFICAR,,CORDOBA,Río Segundo,Laguna Larga,FIBRA OPTICA,1,-31.7757039,-63.800346
14119090,SIN CLASIFICAR,,CORDOBA,Río Segundo,Laguna Larga,SATELITAL,14,-31.7757039,-63.800346
14119090,SIN CLASIFICAR,,CORDOBA,Río Segundo,Laguna Larga,WIRELESS,704,-31.7757039,-63.800346
14119100,SIN CLASIFICAR,,CORDOBA,Río Segundo,Las Junturas,FIBRA OPTICA,653,-31.8316466,-63.4506231
14119100,SIN CLASIFICAR,,CORDOBA,Río Segundo,Las Junturas,SATELITAL,2,-31.8316466,-63.4506231
14119100,SIN CLASIFICAR,,CORDOBA,Río Segundo,Las Junturas,WIRELESS,31,-31.8316466,-63.4506231
14119110,SIN CLASIFICAR,,CORDOBA,Río Segundo,Los Chanaritos,ADSL,4,-31.4026698,-63.329335
14119110,SIN CLASIFICAR,,CORDOBA,Río Segundo,Los Chanaritos,FIBRA OPTICA,40,-31.4026698,-63.329335
14119110,SIN CLASIFICAR,,CORDOBA,Río Segundo,Los Chanaritos,Otros,1,-31.4026698,-63.329335
14119110,SIN CLASIFICAR,,CORDOBA,Río Segundo,Los Chanaritos,SATELITAL,4,-31.4026698,-63.329335
14119110,SIN CLASIFICAR,,CORDOBA,Río Segundo,Los Chanaritos,WIRELESS,32,-31.4026698,-63.329335
14119120,SIN CLASIFICAR,,CORDOBA,Río Segundo,Luque,ADSL,14,-31.6476606,-63.3451057
14119120,SIN CLASIFICAR,,CORDOBA,Río Segundo,Luque,CABLEMODEM,4,-31.6476606,-63.3451057
14119120,SIN CLASIFICAR,,CORDOBA,Río Segundo,Luque,FIBRA OPTICA,1240,-31.6476606,-63.3451057
14119120,SIN CLASIFICAR,,CORDOBA,Río Segundo,Luque,SATELITAL,4,-31.6476606,-63.3451057
14119120,SIN CLASIFICAR,,CORDOBA,Río Segundo,Luque,WIRELESS,19,-31.6476606,-63.3451057
14119130,SIN CLASIFICAR,,CORDOBA,Río Segundo,Manfredi,ADSL,31,-31.8457855,-63.747563
14119130,SIN CLASIFICAR,,CORDOBA,Río Segundo,Manfredi,FIBRA OPTICA,4,-31.8457855,-63.747563
14119130,SIN CLASIFICAR,,CORDOBA,Río Segundo,Manfredi,SATELITAL,3,-31.8457855,-63.747563
14119140,SIN CLASIFICAR,,CORDOBA,Río Segundo,Matorrales,SATELITAL,3,-31.7147007,-63.5107742
14119150,SIN CLASIFICAR,,CORDOBA,Río Segundo,Oncativo,ADSL,2310,-31.9133731,-63.6817724
14119150,SIN CLASIFICAR,,CORDOBA,Río Segundo,Oncativo,CABLEMODEM,71,-31.9133731,-63.6817724
14119150,SIN CLASIFICAR,,CORDOBA,Río Segundo,Oncativo,FIBRA OPTICA,152,-31.9133731,-63.6817724
14119150,SIN CLASIFICAR,,CORDOBA,Río Segundo,Oncativo,SATELITAL,12,-31.9133731,-63.6817724
14119150,SIN CLASIFICAR,,CORDOBA,Río Segundo,Oncativo,WIRELESS,436,-31.9133731,-63.6817724
14119160,SIN CLASIFICAR,,CORDOBA,Río Segundo,Pilar,ADSL,254,-31.6814428,-63.8823844
14119160,SIN CLASIFICAR,,CORDOBA,Río Segundo,Pilar,FIBRA OPTICA,1353,-31.6814428,-63.8823844
14119160,SIN CLASIFICAR,,CORDOBA,Río Segundo,Pilar,SATELITAL,10,-31.6814428,-63.8823844
14119160,SIN CLASIFICAR,,CORDOBA,Río Segundo,Pilar,WIRELESS,1215,-31.6814428,-63.8823844
14119170,SIN CLASIFICAR,,CORDOBA,Río Segundo,Pozo del Molle,FIBRA OPTICA,2510,-32.0213003,-62.9193044
14119170,SIN CLASIFICAR,,CORDOBA,Río Segundo,Pozo del Molle,SATELITAL,1,-32.0213003,-62.9193044
14119180,SIN CLASIFICAR,,CORDOBA,Río Segundo,Rincon,CABLEMODEM,146,-31.4072736,-64.1788597
14119180,SIN CLASIFICAR,,CORDOBA,Río Segundo,Rincon,SATELITAL,1,-31.4072736,-64.1788597
14119180,SIN CLASIFICAR,,CORDOBA,Río Segundo,Rincon,WIRELESS,37,-31.4072736,-64.1788597
14119190,SIN CLASIFICAR,,CORDOBA,Río Segundo,Rio Segundo,ADSL,345,-31.4534384,-63.1656553
14119190,SIN CLASIFICAR,,CORDOBA,Río Segundo,Rio Segundo,FIBRA OPTICA,1750,-31.4534384,-63.1656553
14119190,SIN CLASIFICAR,,CORDOBA,Río Segundo,Rio Segundo,SATELITAL,12,-31.4534384,-63.1656553
14119190,SIN CLASIFICAR,,CORDOBA,Río Segundo,Rio Segundo,WIRELESS,1405,-31.4534384,-63.1656553
14119200,SIN CLASIFICAR,,CORDOBA,Río Segundo,Santiago Temple,ADSL,18,-31.3859947,-63.419628
14119200,SIN CLASIFICAR,,CORDOBA,Río Segundo,Santiago Temple,CABLEMODEM,769,-31.3859947,-63.419628
14119200,SIN CLASIFICAR,,CORDOBA,Río Segundo,Santiago Temple,FIBRA OPTICA,16,-31.3859947,-63.419628
14119200,SIN CLASIFICAR,,CORDOBA,Río Segundo,Santiago Temple,Otros,2,-31.3859947,-63.419628
14119200,SIN CLASIFICAR,,CORDOBA,Río Segundo,Santiago Temple,SATELITAL,15,-31.3859947,-63.419628
14119200,SIN CLASIFICAR,,CORDOBA,Río Segundo,Santiago Temple,WIRELESS,89,-31.3859947,-63.419628
14119210,SIN CLASIFICAR,,CORDOBA,Río Segundo,Villa del Rosario,ADSL,57,-31.5540883,-63.5352431
14119210,SIN CLASIFICAR,,CORDOBA,Río Segundo,Villa del Rosario,CABLEMODEM,6885,-31.5540883,-63.5352431
14119210,SIN CLASIFICAR,,CORDOBA,Río Segundo,Villa del Rosario,FIBRA OPTICA,1,-31.5540883,-63.5352431
14119210,SIN CLASIFICAR,,CORDOBA,Río Segundo,Villa del Rosario,SATELITAL,5,-31.5540883,-63.5352431
14119210,SIN CLASIFICAR,,CORDOBA,Río Segundo,Villa del Rosario,WIRELESS,29,-31.5540883,-63.5352431
14126010,SIN CLASIFICAR,,CORDOBA,San Alberto,Ambul,SATELITAL,9,-31.4832917,-64.2086225
14126020,SIN CLASIFICAR,,CORDOBA,San Alberto,Arroyo Los Patos,CABLEMODEM,40,-31.7627538,-64.9994496
14126020,SIN CLASIFICAR,,CORDOBA,San Alberto,Arroyo Los Patos,FIBRA OPTICA,20,-31.7627538,-64.9994496
14126020,SIN CLASIFICAR,,CORDOBA,San Alberto,Arroyo Los Patos,SATELITAL,24,-31.7627538,-64.9994496
14126020,SIN CLASIFICAR,,CORDOBA,San Alberto,Arroyo Los Patos,WIRELESS,5,-31.7627538,-64.9994496
14126030,SIN CLASIFICAR,,CORDOBA,San Alberto,El Huayco,ADSL,63,-31.846248,-64.9550665
14126030,SIN CLASIFICAR,,CORDOBA,San Alberto,El Huayco,SATELITAL,6,-31.846248,-64.9550665
14126030,SIN CLASIFICAR,,CORDOBA,San Alberto,El Huayco,WIRELESS,6,-31.846248,-64.9550665
14126040,SIN CLASIFICAR,,CORDOBA,San Alberto,La Cortadera,SATELITAL,1,-31.4810365,-62.9246278
14126050,SIN CLASIFICAR,,CORDOBA,San Alberto,Las Calles,FIBRA OPTICA,8,-31.8238462,-64.971546
14126050,SIN CLASIFICAR,,CORDOBA,San Alberto,Las Calles,SATELITAL,34,-31.8238462,-64.971546
14126050,SIN CLASIFICAR,,CORDOBA,San Alberto,Las Calles,WIRELESS,70,-31.8238462,-64.971546
14126060,SIN CLASIFICAR,,CORDOBA,San Alberto,Las Oscuras,SATELITAL,1,-31.6424308,-65.327754
14126070,SIN CLASIFICAR,,CORDOBA,San Alberto,Las Rabonas,Otros,11,-31.8630835,-64.9776291
14126070,SIN CLASIFICAR,,CORDOBA,San Alberto,Las Rabonas,SATELITAL,14,-31.8630835,-64.9776291
14126070,SIN CLASIFICAR,,CORDOBA,San Alberto,Las Rabonas,WIRELESS,51,-31.8630835,-64.9776291
14126080,SIN CLASIFICAR,,CORDOBA,San Alberto,Los Callejones,SATELITAL,3,-31.9262469,-65.2382627
14126090,SIN CLASIFICAR,,CORDOBA,San Alberto,Mina Clavero,ADSL,1104,-31.7209484,-65.0038795
14126090,SIN CLASIFICAR,,CORDOBA,San Alberto,Mina Clavero,CABLEMODEM,302,-31.7209484,-65.0038795
14126090,SIN CLASIFICAR,,CORDOBA,San Alberto,Mina Clavero,FIBRA OPTICA,187,-31.7209484,-65.0038795
14126090,SIN CLASIFICAR,,CORDOBA,San Alberto,Mina Clavero,Otros,1,-31.7209484,-65.0038795
14126090,SIN CLASIFICAR,,CORDOBA,San Alberto,Mina Clavero,SATELITAL,75,-31.7209484,-65.0038795
14126100,SIN CLASIFICAR,,CORDOBA,San Alberto,Mussi,SATELITAL,3,-31.3264629,-64.2904802
14126110,SIN CLASIFICAR,,CORDOBA,San Alberto,Nono,ADSL,112,-31.797191,-65.0025173
14126110,SIN CLASIFICAR,,CORDOBA,San Alberto,Nono,CABLEMODEM,30,-31.797191,-65.0025173
14126110,SIN CLASIFICAR,,CORDOBA,San Alberto,Nono,FIBRA OPTICA,110,-31.797191,-65.0025173
14126110,SIN CLASIFICAR,,CORDOBA,San Alberto,Nono,SATELITAL,42,-31.797191,-65.0025173
14126110,SIN CLASIFICAR,,CORDOBA,San Alberto,Nono,WIRELESS,51,-31.797191,-65.0025173
14126120,SIN CLASIFICAR,,CORDOBA,San Alberto,Panaholma,SATELITAL,14,-31.3871276,-64.1579009
14126130,SIN CLASIFICAR,,CORDOBA,San Alberto,San Huberto,FIBRA OPTICA,6,-31.8347339,-64.9910722
14126130,SIN CLASIFICAR,,CORDOBA,San Alberto,San Huberto,SATELITAL,9,-31.8347339,-64.9910722
14126130,SIN CLASIFICAR,,CORDOBA,San Alberto,San Huberto,WIRELESS,41,-31.8347339,-64.9910722
14126140,SIN CLASIFICAR,,CORDOBA,San Alberto,San Lorenzo,SATELITAL,15,-31.4251028,-64.1808562
14126140,SIN CLASIFICAR,,CORDOBA,San Alberto,San Lorenzo,WIRELESS,20,-31.4251028,-64.1808562
14126150,SIN CLASIFICAR,,CORDOBA,San Alberto,San Martin,SATELITAL,6,-31.3873053,-64.1988314
14126160,SIN CLASIFICAR,,CORDOBA,San Alberto,San Pedro,FIBRA OPTICA,6,-31.9364496,-65.2188982
14126160,SIN CLASIFICAR,,CORDOBA,San Alberto,San Pedro,SATELITAL,2,-31.9364496,-65.2188982
14126160,SIN CLASIFICAR,,CORDOBA,San Alberto,San Pedro,WIRELESS,403,-31.9364496,-65.2188982
14126170,SIN CLASIFICAR,,CORDOBA,San Alberto,San Vicente,SATELITAL,6,-31.4235431,-64.1509512
14126170,SIN CLASIFICAR,,CORDOBA,San Alberto,San Vicente,WIRELESS,33,-31.4235431,-64.1509512
14126180,SIN CLASIFICAR,,CORDOBA,San Alberto,Sauce Arriba,SATELITAL,4,-31.9108952,-65.1729213
14126180,SIN CLASIFICAR,,CORDOBA,San Alberto,Sauce Arriba,WIRELESS,21,-31.9108952,-65.1729213
14126190,SIN CLASIFICAR,,CORDOBA,San Alberto,Tasna,SATELITAL,5,-31.6303446,-65.1581623
14126200,SIN CLASIFICAR,,CORDOBA,San Alberto,Villa Cura Brochero,CABLEMODEM,180,-31.7059759,-65.0185177
14126200,SIN CLASIFICAR,,CORDOBA,San Alberto,Villa Cura Brochero,FIBRA OPTICA,122,-31.7059759,-65.0185177
14126200,SIN CLASIFICAR,,CORDOBA,San Alberto,Villa Cura Brochero,Otros,1,-31.7059759,-65.0185177
14126200,SIN CLASIFICAR,,CORDOBA,San Alberto,Villa Cura Brochero,SATELITAL,40,-31.7059759,-65.0185177
14126200,SIN CLASIFICAR,,CORDOBA,San Alberto,Villa Cura Brochero,WIRELESS,3,-31.7059759,-65.0185177
14126210,SIN CLASIFICAR,,CORDOBA,San Alberto,Villa Sarmiento,ADSL,1,-31.9349513,-65.1923336
14126210,SIN CLASIFICAR,,CORDOBA,San Alberto,Villa Sarmiento,WIRELESS,423,-31.9349513,-65.1923336
14133010,SIN CLASIFICAR,,CORDOBA,San Javier,Conlara,SATELITAL,4,-32.0794332,-65.230683
14133010,SIN CLASIFICAR,,CORDOBA,San Javier,Conlara,WIRELESS,24,-32.0794332,-65.230683
14133030,SIN CLASIFICAR,,CORDOBA,San Javier,Cruz Cana,SATELITAL,8,-31.0676941,-64.9403534
14133030,SIN CLASIFICAR,,CORDOBA,San Javier,Cruz Cana,WIRELESS,41,-31.0676941,-64.9403534
14133040,SIN CLASIFICAR,,CORDOBA,San Javier,Dos Arroyos,SATELITAL,1,-31.8790517,-64.9893237
14133040,SIN CLASIFICAR,,CORDOBA,San Javier,Dos Arroyos,WIRELESS,5,-31.8790517,-64.9893237
14133050,SIN CLASIFICAR,,CORDOBA,San Javier,El Pantanillo,SATELITAL,1,-31.8699499,-64.989506
14133050,SIN CLASIFICAR,,CORDOBA,San Javier,El Pantanillo,WIRELESS,4,-31.8699499,-64.989506
14133080,SIN CLASIFICAR,,CORDOBA,San Javier,El Pueblito,SATELITAL,7,-31.3825671,-64.2130058
14133060,SIN CLASIFICAR,,CORDOBA,San Javier,La Paz,FIBRA OPTICA,1,-32.2174729,-65.0482866
14133060,SIN CLASIFICAR,,CORDOBA,San Javier,La Paz,SATELITAL,27,-32.2174729,-65.0482866
14133060,SIN CLASIFICAR,,CORDOBA,San Javier,La Paz,WIRELESS,268,-32.2174729,-65.0482866
14133070,SIN CLASIFICAR,,CORDOBA,San Javier,La Poblacion,SATELITAL,16,-32.0672347,-65.0300572
14133070,SIN CLASIFICAR,,CORDOBA,San Javier,La Poblacion,WIRELESS,78,-32.0672347,-65.0300572
14133080,SIN CLASIFICAR,,CORDOBA,San Javier,La Ramada,SATELITAL,6,-31.3757814,-64.2169206
14133080,SIN CLASIFICAR,,CORDOBA,San Javier,La Ramada,WIRELESS,14,-31.3757814,-64.2169206
14133090,SIN CLASIFICAR,,CORDOBA,San Javier,La Travesia,SATELITAL,14,-32.1132352,-65.0436687
14133090,SIN CLASIFICAR,,CORDOBA,San Javier,La Travesia,WIRELESS,49,-32.1132352,-65.0436687
14133095,SIN CLASIFICAR,,CORDOBA,San Javier,Las Chacras,SATELITAL,16,-31.3711805,-64.0897618
14133100,SIN CLASIFICAR,,CORDOBA,San Javier,Las Tapias,SATELITAL,10,-31.9600776,-65.0941786
14133100,SIN CLASIFICAR,,CORDOBA,San Javier,Las Tapias,WIRELESS,251,-31.9600776,-65.0941786
14133105,SIN CLASIFICAR,,CORDOBA,San Javier,Loma Bola,SATELITAL,11,-32.2181724,-65.0271239
14133105,SIN CLASIFICAR,,CORDOBA,San Javier,Loma Bola,WIRELESS,20,-32.2181724,-65.0271239
14133110,SIN CLASIFICAR,,CORDOBA,San Javier,Los Cerrillos,SATELITAL,1,-31.4094355,-64.2252546
14133110,SIN CLASIFICAR,,CORDOBA,San Javier,Los Cerrillos,WIRELESS,64,-31.4094355,-64.2252546
14133120,SIN CLASIFICAR,,CORDOBA,San Javier,Los Hornillos,ADSL,148,-31.8992271,-64.9880077
14133120,SIN CLASIFICAR,,CORDOBA,San Javier,Los Hornillos,SATELITAL,8,-31.8992271,-64.9880077
14133120,SIN CLASIFICAR,,CORDOBA,San Javier,Los Hornillos,WIRELESS,43,-31.8992271,-64.9880077
14133130,SIN CLASIFICAR,,CORDOBA,San Javier,Los Molles,SATELITAL,7,-31.4600457,-64.0988877
14133130,SIN CLASIFICAR,,CORDOBA,San Javier,Los Molles,WIRELESS,36,-31.4600457,-64.0988877
14133040,SIN CLASIFICAR,,CORDOBA,San Javier,Los Romeros,SATELITAL,3,-32.1358105,-65.2222573
14133040,SIN CLASIFICAR,,CORDOBA,San Javier,Los Romeros,WIRELESS,9,-32.1358105,-65.2222573
14133150,SIN CLASIFICAR,,CORDOBA,San Javier,Luyaba,SATELITAL,22,-32.1497856,-65.0584813
14133150,SIN CLASIFICAR,,CORDOBA,San Javier,Luyaba,WIRELESS,124,-32.1497856,-65.0584813
14133155,SIN CLASIFICAR,,CORDOBA,San Javier,Quebracho Ladeado,SATELITAL,11,-32.2589933,-65.0320652
14133155,SIN CLASIFICAR,,CORDOBA,San Javier,Quebracho Ladeado,WIRELESS,10,-32.2589933,-65.0320652
14133160,SIN CLASIFICAR,,CORDOBA,San Javier,Quebrada de los Pozos,SATELITAL,7,-31.9121998,-65.0342635
14133160,SIN CLASIFICAR,,CORDOBA,San Javier,Quebrada de los Pozos,WIRELESS,81,-31.9121998,-65.0342635
14133170,SIN CLASIFICAR,,CORDOBA,San Javier,San Javier y Yacanto,SATELITAL,56,-32.0349984,-65.0240629
14133170,SIN CLASIFICAR,,CORDOBA,San Javier,San Javier y Yacanto,WIRELESS,280,-32.0349984,-65.0240629
14133180,SIN CLASIFICAR,,CORDOBA,San Javier,San Jose,SATELITAL,5,-31.3398144,-64.2892422
14133180,SIN CLASIFICAR,,CORDOBA,San Javier,San Jose,WIRELESS,69,-31.3398144,-64.2892422
14133190,SIN CLASIFICAR,,CORDOBA,San Javier,Villa de las Rosas,SATELITAL,29,-31.9471009,-65.0520865
